"","treeid_num","tree_ID","X","bloc","treatment","genus","species","year","height","diameter","notes","spp_num","aboveGroundWeight","mean","per5","per25","per75","per95","mul"
"450",498,"Quma_WarmS/WarmF_B1_R3",1758,1,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,32.4,7.2,NA,6,7.53,10.0191446120129,3.96026981822886,7.51963433328008,12.5483666520551,16.30046129147,1679.616
"451",499,"Quma_WarmS/WarmF_B1_R4",1759,1,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,39.5,8.32,NA,6,12.29,12.4898512026348,6.30515438018895,10.0022488411739,14.951544802868,18.6187598130957,2734.2848
"452",500,"Quma_WarmS/WarmF_B1_R5",1760,1,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,41.6,11.31,NA,6,17.41,16.9067424273611,10.563873091288,14.4007818895246,19.4710567331937,23.0698700467549,5321.30976
"453",502,"Quma_WarmS/WarmF_B2_R7",1762,2,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,21.1,3.3,"measured shoot from previous gs is dead; another one resprouted and is measured",6,4.2,4.07712256715831,-2.00106540445617,1.58468686568021,6.52772429278808,10.1018578438742,229.779
"454",503,"Quma_WarmS/WarmF_B2_R8",1763,2,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,34.9,6.66,NA,6,7.83,9.61216533401471,3.51928466544168,7.01385420483303,12.1562741132061,15.7852170699276,1548.01044
"455",504,"Quma_WarmS/WarmF_B2_R9",1764,2,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,25,7.85,NA,6,10.04,9.56611047509722,3.40523842069369,7.10678744570026,12.0795537924196,15.6322555052844,1540.5625
"456",505,"Quma_WarmS/WarmF_B2_R10",1765,2,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,29.4,7.08,NA,6,6.14,9.40500886237346,3.16783544929371,6.8682713945586,11.9226119792157,15.5037502422576,1473.71616
"457",506,"Quma_WarmS/WarmF_B3_R11",1766,3,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,37,6.39,NA,6,9.35,9.57062557331235,3.44179457295105,7.1108378105577,12.0510730342044,15.7292092530695,1510.7877
"458",507,"Quma_WarmS/WarmF_B3_R12",1767,3,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,32.1,7.03,NA,6,10.41,9.71280282122961,3.64407650510596,7.21094117748651,12.2441958752583,15.8649186376036,1586.41089
"459",508,"Quma_WarmS/WarmF_B3_R13",1768,3,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,41.6,9.55,NA,6,20.34,14.4511018412763,8.36266885595149,11.9352962993529,16.9222368628403,20.6629018960506,3794.024
"460",509,"Quma_WarmS/WarmF_B3_R14",1769,3,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,19.4,5.03,"3rd trunk has sprouted in 2025",6,12.08,5.75339193300249,-0.439614338990896,3.26082717659747,8.24097317898396,11.9024153455504,490.83746
"461",510,"Quma_WarmS/WarmF_B3_R15",1770,3,"WarmS/WarmF","quercus","quercus_macrocarpa",2025,27.6,5.58,NA,6,5.92,7.32189156108278,1.20404111143128,4.87010786918232,9.81863008293341,13.3442802629653,859.36464
"462",511,"Quma_CoolS/CoolF_B1_R1_nitro",1771,1,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,44.6,12.35,NA,6,22.28,18.8538961290393,12.5980944742739,16.3363967065968,21.4057270244654,25.0612244722671,6802.5035
"463",512,"Quma_CoolS/CoolF_B1_R2_nitro",1772,1,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,38.5,8.59,NA,6,14.77,12.550705627812,6.39369935783839,10.006451468531,15.1069447171577,18.6942036654597,2840.84185
"464",513,"Quma_CoolS/CoolF_B1_R3_nitro",1773,1,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,42.3,8.14,NA,6,13.31,12.5757330498119,6.57893519008719,10.0103527685722,15.0801552425853,18.7402493251844,2802.78108
"465",514,"Quma_CoolS/CoolF_B1_R4_nitro",1774,1,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,37.4,9.85,NA,6,11.67,14.1447906304541,7.94391265235753,11.5302796197057,16.7220239152281,20.3097167197566,3628.6415
"466",515,"Quma_CoolS/CoolF_B1_R5_nitro",1775,1,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,39.8,10.74,NA,6,13.51,15.8052146419549,9.53208163547835,13.2990869104835,18.3721737120456,22.0316424846652,4590.83448
"467",516,"Quma_CoolS/CoolF_B2_R6_nitro",1776,2,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,38.9,7.74,NA,6,7.29,11.5907266289532,5.52081964706897,9.10257840967701,14.0754228313719,17.7176379945519,2330.40564
"468",517,"Quma_CoolS/CoolF_B2_R7_nitro",1777,2,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,29.8,8.05,"some leaves left on tree but measurement taken anyway",6,7.25,10.6822404380651,4.50856093936472,8.1211679824928,13.2186204921379,16.8080797289091,1931.1145
"469",518,"Quma_CoolS/CoolF_B2_R8_nitro",1778,2,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,31.3,6.79,NA,6,19.29,9.30685575192844,3.12073920701962,6.78636938696213,11.8290069382227,15.45604714279,1443.05833
"470",519,"Quma_CoolS/CoolF_B2_R9_nitro",1779,2,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,30.5,6.02,"measurement taken according to height of 25.3",6,6.47,8.1800249209684,2.03995163801213,5.69077666794642,10.6511248843346,14.3481191086316,1105.3322
"471",520,"Quma_CoolS/CoolF_B2_R10_nitro",1780,2,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,44.4,9.33,NA,6,18.37,14.5968811058268,8.50094329246289,12.0555612203134,17.1169461444036,20.5693984474956,3864.97116
"472",521,"Quma_CoolS/CoolF_B3_R11_nitro",1781,3,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,24.9,7.11,NA,6,7.81,8.70779764541445,2.50888373258825,6.2355913619413,11.1823244240645,14.7116311983528,1258.74729
"473",522,"Quma_CoolS/CoolF_B3_R12_nitro",1782,3,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,31.2,9.97,NA,6,18.79,13.1627442335908,7.03140554051258,10.6176601888979,15.7146562112382,19.3207487290018,3101.30808
"474",523,"Quma_CoolS/CoolF_B3_R13_nitro",1783,3,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,28.8,8.15,NA,6,8,10.5258458653735,4.36966290865479,7.98316266129984,13.0369840332207,16.7992689498803,1912.968
"475",524,"Quma_CoolS/CoolF_B3_R14_nitro",1784,3,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,46.7,11.4,NA,6,20.19,18.0370608040298,11.6788956388496,15.3900924889525,20.6802472803256,24.3636097391334,6069.132
"476",525,"Quma_CoolS/CoolF_B3_R15_nitro",1785,3,"CoolS/CoolF_nitro","quercus","quercus_macrocarpa",2025,45.4,10.28,NA,6,22.35,16.2005069552621,10.0129494934618,13.6944027977452,18.7664254951586,22.2673423301238,4797.79936
"477",526,"Quma_WarmS/WarmF_B1_R1_nitro",1786,1,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,38.9,8.25,NA,6,10.77,12.2728305272809,6.17676535626301,9.76306574560872,14.7634257296581,18.3396973622815,2647.63125
"478",527,"Quma_WarmS/WarmF_B1_R2_nitro",1787,1,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,27.1,6.82,NA,6,6.13,8.77394980949096,2.61928458870103,6.20816524830684,11.3139296079153,14.9441335468158,1260.48604
"479",528,"Quma_WarmS/WarmF_B1_R3_nitro",1788,1,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,29.5,6.56,NA,6,4.49,8.84008154604019,2.55823049688245,6.36618536541277,11.3566210311907,14.9205105615906,1269.4912
"480",529,"Quma_WarmS/WarmF_B1_R4_nitro",1789,1,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,28,7.77,NA,6,6.15,9.98191916480147,3.76696031715198,7.45477326414822,12.4980411385139,16.0488220249118,1690.4412
"481",530,"Quma_WarmS/WarmF_B1_R5_nitro",1790,1,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,34.9,8.62,NA,6,11.15,12.2010819959481,6.12514048632297,9.73092201247481,14.6830995074454,18.3265172524698,2593.22356
"482",531,"Quma_WarmS/WarmF_B2_R6_nitro",1791,2,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,29.9,7.73,NA,6,6.94,10.2873474624816,4.19022680278445,7.81445141570646,12.7573752567579,16.3673242297495,1786.61171
"483",532,"Quma_WarmS/WarmF_B2_R7_nitro",1792,2,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,36.9,8.49,NA,6,9.46,12.2178802963757,6.10756301707144,9.67470294928344,14.7332427368055,18.3699748044219,2659.75569
"484",533,"Quma_WarmS/WarmF_B2_R8_nitro",1793,2,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,32.4,10.4,NA,6,13.49,13.8850072544969,7.68643186066302,11.3142291096953,16.4287375783823,20.1006256007061,3504.384
"485",534,"Quma_WarmS/WarmF_B2_R9_nitro",1794,2,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,45.7,8.09,NA,6,15.93,13.0109133007597,6.81492046723872,10.480129394641,15.5431092653228,19.1029959133958,2990.97817
"486",535,"Quma_WarmS/WarmF_B2_R10_nitro",1795,2,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,27.9,5.35,NA,6,5.4,7.16823358466501,1.06343100646596,4.70227767909989,9.66734262484597,13.0733310134492,798.56775
"487",536,"Quma_WarmS/WarmF_B3_R11_nitro",1796,3,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,27.1,6.07,NA,6,5.8,7.92010517751678,1.68706018928227,5.47990528772375,10.4348439966042,14.0350034169792,998.49679
"488",537,"Quma_WarmS/WarmF_B3_R12_nitro",1797,3,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,35.3,7.51,NA,6,12.1,10.7137569340674,4.51879250813565,8.14712549220506,13.2725295395162,16.9216813108787,1990.92353
"489",538,"Quma_WarmS/WarmF_B3_R13_nitro",1798,3,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,33.1,7.8,NA,6,10.12,10.7381044615249,4.60094984732718,8.20282394260888,13.2462407165396,16.9060132657912,2013.804
"490",539,"Quma_WarmS/WarmF_B3_R14_nitro",1799,3,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,34.1,6.38,NA,6,11.7,9.09732222170963,3.04288792244959,6.60939669403092,11.6075757288417,15.1864353587818,1388.02004
"491",540,"Quma_WarmS/WarmF_B3_R15_nitro",1800,3,"WarmS/WarmF_nitro","quercus","quercus_macrocarpa",2025,28.9,6.42,NA,6,7.48,8.47445244513901,2.33224828552863,5.96737598933072,11.002763654818,14.5017416702605,1191.15396
"492",542,"Segi_CoolS/CoolF_B1_R2",1802,1,"CoolS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,31.7,11.22,NA,7,35.38,30.1545037203072,24.0790263595642,27.6523109449613,32.6761220867587,36.1092699129527,3990.66228
"493",544,"Segi_CoolS/CoolF_B1_R4",1804,1,"CoolS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,26.7,9.26,NA,7,15.5,21.7678375508617,15.6702930473875,19.2904859431521,24.258649802902,27.9250230139834,2289.46092
"494",545,"Segi_CoolS/CoolF_B1_R5",1805,1,"CoolS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,23.8,9.04,NA,7,15.29,19.7813014280382,13.5864690439003,17.2625518505985,22.2987848413563,25.908517120045,1944.97408
"495",546,"Segi_CoolS/CoolF_B2_R6",1806,2,"CoolS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,28.5,11.57,NA,7,30.8,29.4485742276845,23.3033273014457,26.883217874531,31.9959311706816,35.6306717167738,3815.14965
"496",547,"Segi_CoolS/CoolF_B2_R7",1807,2,"CoolS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,28.2,11.9,NA,7,33.66,30.1859734671625,24.0167859249537,27.6160436877619,32.6928202438516,36.4547578600318,3993.402
"497",548,"Segi_CoolS/CoolF_B2_R8",1808,2,"CoolS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,26.7,9.75,NA,7,22.08,23.2259404717254,17.1523997225692,20.6855333913999,25.7625253421408,29.4278789668773,2538.16875
"498",549,"Segi_CoolS/CoolF_B2_R9",1809,2,"CoolS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,24.6,9.94,NA,7,19.74,22.6205148776338,16.4680868618975,20.1407497455716,25.1409229442605,28.7344872542713,2430.56856
"499",550,"Segi_CoolS/CoolF_B2_R10",1810,2,"CoolS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,29.7,10.03,NA,7,26.22,25.5067909906032,19.3995162978989,23.016354308753,28.0007022712888,31.5798227419957,2987.84673
"500",552,"Segi_CoolS/CoolF_B3_R12",1812,3,"CoolS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,24.7,9.35,NA,7,14.05,21.048799767833,14.741938697807,18.4988107308733,23.581437158764,27.1958470647782,2159.33575
"501",554,"Segi_CoolS/CoolF_B3_R14",1814,3,"CoolS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,30.1,7.21,NA,7,11.88,17.4388060083975,11.3089345730465,14.9060190072671,19.928671520906,23.7154837129304,1564.72141
"502",555,"Segi_CoolS/CoolF_B3_R15",1815,3,"CoolS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,28.2,9.62,NA,7,24.99,23.5830584037601,17.4351502199939,21.0251413956855,26.1478753413116,29.6585518029124,2609.75208
"503",556,"Segi_WarmS/CoolF_B1_R1",1816,1,"WarmS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,24.1,9.16,NA,7,21.14,20.2674673941301,14.1936431131489,17.7713575272378,22.829455692656,26.4116587591871,2022.12496
"504",560,"Segi_WarmS/CoolF_B1_R5",1820,1,"WarmS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,21.4,6.42,NA,7,4.74,12.4546615520311,6.29556921723622,9.94596486441429,14.9681424193821,18.7406263364442,882.03096
"505",561,"Segi_WarmS/CoolF_B2_R6",1821,2,"WarmS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,33.2,15.19,NA,7,52,44.3604975278638,37.9985802730409,41.6903121389985,47.0114687698266,50.7626974223253,7660.43852
"506",562,"Segi_WarmS/CoolF_B2_R7",1822,2,"WarmS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,31.2,10.78,NA,7,35.19,28.543822252126,22.3329861498173,26.0474819650395,31.0401020529292,34.5522484709768,3625.70208
"507",563,"Segi_WarmS/CoolF_B2_R8",1823,2,"WarmS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,36.9,12.45,NA,7,35.83,37.2999155681654,31.1703084012897,34.6875752437732,39.8861809338928,43.6056986340885,5719.59225
"508",564,"Segi_WarmS/CoolF_B2_R9",1824,2,"WarmS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,29.4,11.31,NA,7,28.44,29.2036578409329,23.1748103807784,26.7566415617413,31.6706583064762,35.3544402024943,3760.73334
"509",565,"Segi_WarmS/CoolF_B2_R10",1825,2,"WarmS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,19.6,6.84,NA,7,5.77,12.7733831729495,6.51793713604527,10.2055552406709,15.2915762969726,19.0868871033265,916.99776
"510",566,"Segi_WarmS/CoolF_B3_R11",1826,3,"WarmS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,33.6,8.9,NA,7,15.73,23.8130390307368,17.5630927490041,21.2879233230262,26.3242636478314,29.8911725320167,2661.456
"511",567,"Segi_WarmS/CoolF_B3_R12",1827,3,"WarmS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,27.7,10.42,NA,7,28.36,25.5731431408146,19.3532409044427,23.0367196726719,28.1218342540333,31.8596949109612,3007.56628
"512",568,"Segi_WarmS/CoolF_B3_R13",1828,3,"WarmS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,30.2,13.02,NA,7,38,34.9342293606261,28.7189238277811,32.3528248393582,37.4565791294333,41.2777758388954,5119.51608
"513",569,"Segi_WarmS/CoolF_B3_R14",1829,3,"WarmS/CoolF","sequoiadendron","sequoiadendron_giganteum",2025,34.3,10.76,NA,7,27.58,30.0864095655299,23.9702474503763,27.6509114405175,32.5402509557991,36.2423907395739,3971.17168
"514",571,"Segi_CoolS/WarmF_B1_R1",1831,1,"CoolS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,28.2,10.18,NA,7,26.79,25.1585881454937,18.9878138941688,22.5956986001998,27.7360508448071,31.2111195141237,2922.43368
"515",572,"Segi_CoolS/WarmF_B1_R2",1832,1,"CoolS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,30,11.89,NA,7,35.15,31.2919802698324,25.1641262580022,28.8232931795834,33.8015385844786,37.3460437051139,4241.163
"516",576,"Segi_CoolS/WarmF_B2_R6",1836,2,"CoolS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,24.6,12.04,NA,7,27.72,28.2881316554173,22.0558566582213,25.7266394436987,30.8226459618334,34.5152954356644,3566.05536
"517",578,"Segi_CoolS/WarmF_B2_R8",1838,2,"CoolS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,30.8,11.66,NA,7,36.2,31.0904688930612,24.9342013660281,28.5480667187897,33.6361193649681,37.2095173506457,4187.43248
"518",579,"Segi_CoolS/WarmF_B2_R9",1839,2,"CoolS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,28.4,9.86,NA,7,24.25,24.3182805538415,18.1621309631137,21.8583705937998,26.898352687325,30.5573928127298,2761.03664
"519",580,"Segi_CoolS/WarmF_B2_R10",1840,2,"CoolS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,29.3,9.9,NA,7,25.92,24.9626146633997,18.8079647133995,22.4381363606018,27.4903134643515,31.0489338375783,2871.693
"520",581,"Segi_CoolS/WarmF_B3_R11",1841,3,"CoolS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,28.4,12.36,NA,7,33.62,31.7327777868312,25.5462544503667,29.2278579650828,34.2959765974107,37.9297288695776,4338.65664
"521",583,"Segi_CoolS/WarmF_B3_R13",1843,3,"CoolS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,23.4,10.2,NA,7,23.24,22.5941033205789,16.4370371092863,20.1227156412239,25.0398429640298,28.8362288223098,2434.536
"522",584,"Segi_CoolS/WarmF_B3_R14",1844,3,"CoolS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,33.4,14.38,NA,7,41.91,41.6331384341712,35.1747737970251,39.0526092671297,44.2378042643719,48.1338269650045,6906.59896
"523",585,"Segi_CoolS/WarmF_B3_R15",1845,3,"CoolS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,34.5,13.34,NA,7,41.19,38.9153058916244,32.808844163056,36.324547658487,41.4978689023596,45.1562744086273,6139.4682
"524",586,"Segi_WarmS/WarmF_B1_R1",1846,1,"WarmS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,34.4,9.81,NA,7,32.95,27.0456678342433,20.9375342242105,24.5088859613356,29.5871011423982,33.2434205384184,3310.52184
"525",590,"Segi_WarmS/WarmF_B1_R5",1850,1,"WarmS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,24.1,7.49,NA,7,14.27,15.9903435932129,9.79484241433553,13.4907116878597,18.4925899063333,22.0670899472189,1352.01241
"526",591,"Segi_WarmS/WarmF_B2_R6",1851,2,"WarmS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,28.4,11.84,NA,7,24.84,30.2151865209099,23.9987224958477,27.6458112567314,32.7702204614168,36.5133788294516,3981.27104
"527",592,"Segi_WarmS/WarmF_B2_R7",1852,2,"WarmS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,33.2,11.69,NA,7,36.05,32.6016854013988,26.2309556217276,30.1277235703571,35.1166740150907,38.6331962685478,4536.98252
"528",594,"Segi_WarmS/WarmF_B2_R9",1854,2,"WarmS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,33.6,10.94,NA,7,18,30.3605767419676,24.2065993579762,27.7934326515726,32.9077560372587,36.5717176945789,4021.36896
"529",597,"Segi_WarmS/WarmF_B3_R12",1857,3,"WarmS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,29.1,10.54,NA,7,23.6,26.7345771690206,20.6740017572318,24.2568354628989,29.2647246675671,32.7389967129779,3232.76556
"530",598,"Segi_WarmS/WarmF_B3_R13",1858,3,"WarmS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,35.8,11.48,NA,7,31.43,33.332514901031,27.1940647992223,30.807512003886,35.8258440655796,39.5218357799858,4718.09632
"531",599,"Segi_WarmS/WarmF_B3_R14",1859,3,"WarmS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,27.5,7.74,NA,7,14.47,17.9517239674377,11.9587989969205,15.3837394499975,20.4734646937715,24.1526689596601,1647.459
"532",600,"Segi_WarmS/WarmF_B3_R15",1860,3,"WarmS/WarmF","sequoiadendron","sequoiadendron_giganteum",2025,37,10.57,NA,7,39.03,30.8448220230998,24.5823553777754,28.2306429077125,33.4330272597698,36.9953826722805,4133.8213
"533",602,"Segi_CoolS/CoolF_B1_R2_nitro",1862,1,"CoolS/CoolF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,24.9,9.23,NA,7,19.54,20.7434982544264,14.5758641316095,18.2167136435282,23.3107920113715,26.9863056561618,2121.30321
"534",603,"Segi_CoolS/CoolF_B1_R3_nitro",1863,1,"CoolS/CoolF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,37.3,12.23,NA,7,35.56,36.821762295668,30.7954136155766,34.2708638616428,39.3812842099743,43.0161801192119,5579.06917
"535",604,"Segi_CoolS/CoolF_B1_R4_nitro",1864,1,"CoolS/CoolF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,25.8,9.77,NA,7,16.82,22.7898178906693,16.7080646310706,20.2860218979446,25.3214627967876,28.9257071729391,2462.68482
"536",605,"Segi_CoolS/CoolF_B1_R5_nitro",1865,1,"CoolS/CoolF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,33.6,10.8,NA,7,29.01,29.9119165920183,23.8405931828611,27.364947007852,32.3699371680091,36.1313756160029,3919.104
"537",606,"Segi_CoolS/CoolF_B2_R6_nitro",1866,2,"CoolS/CoolF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,25.4,8.45,NA,7,17.25,18.9478134486236,12.7974118169975,16.4012822870714,21.5058836613057,25.0391659053612,1813.6235
"538",607,"Segi_CoolS/CoolF_B2_R7_nitro",1867,2,"CoolS/CoolF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,30.7,10.2,NA,7,29.06,26.5216584245195,20.416748824655,24.0299222282394,29.0190778430684,32.850380447324,3194.028
"539",608,"Segi_CoolS/CoolF_B2_R8_nitro",1868,2,"CoolS/CoolF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,33.9,12.55,NA,7,33.78,35.9559032295985,29.7458047263533,33.4238242451085,38.5668961418647,42.1750783919989,5339.33475
"540",609,"Segi_CoolS/CoolF_B2_R9_nitro",1869,2,"CoolS/CoolF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,24.4,8.26,NA,7,15.37,18.1251496542913,11.9782162877061,15.5592523382345,20.7065659744452,24.2484807647992,1664.75344
"541",611,"Segi_CoolS/CoolF_B3_R11_nitro",1871,3,"CoolS/CoolF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,27.4,10.83,NA,7,25.2,26.6462820228897,20.5678134503559,24.1347987691568,29.1251286006157,32.786065475986,3213.71586
"542",612,"Segi_CoolS/CoolF_B3_R12_nitro",1872,3,"CoolS/CoolF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,31.6,9.92,NA,7,30.79,26.0585325434015,19.8589420120302,23.5156418116191,28.6452949992483,32.2564211215055,3109.64224
"543",613,"Segi_CoolS/CoolF_B3_R13_nitro",1873,3,"CoolS/CoolF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,29.4,11.45,NA,7,30.6,29.6537873399102,23.6457795703368,27.1797982386606,32.1589982793671,35.6096051276776,3854.4135
"544",614,"Segi_CoolS/CoolF_B3_R14_nitro",1874,3,"CoolS/CoolF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,32.9,10.35,NA,7,30.11,28.0616025947626,22.0967788753788,25.5002927559605,30.5782234046322,34.1782974341686,3524.33025
"545",616,"Segi_WarmS/WarmF_B1_R1_nitro",1876,1,"WarmS/WarmF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,28.1,9.54,NA,7,24.38,23.2806839160377,17.1034267625817,20.7936273348553,25.8251802389895,29.3355983180943,2557.42596
"546",617,"Segi_WarmS/WarmF_B1_R2_nitro",1877,1,"WarmS/WarmF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,25.4,5.85,NA,7,7.74,12.4081298850956,6.33816295021781,9.81722765389587,14.9492601973379,18.6539985671066,869.2515
"547",618,"Segi_WarmS/WarmF_B1_R3_nitro",1878,1,"WarmS/WarmF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,29.3,9.51,NA,7,27.09,23.6725666396391,17.5042176728654,21.1705945360665,26.1279846511021,29.7985422005423,2649.89493
"548",620,"Segi_WarmS/WarmF_B1_R5_nitro",1880,1,"WarmS/WarmF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,26.4,8.4,NA,7,18.71,19.2606203494933,13.2438115989337,16.7375961722429,21.7657038220934,25.2983565427452,1862.784
"549",621,"Segi_WarmS/WarmF_B2_R6_nitro",1881,2,"WarmS/WarmF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,31.1,11.67,NA,7,31.13,31.3054284251476,25.1108772489357,28.7423359376258,33.8456824330332,37.6283098176966,4235.47479
"550",622,"Segi_WarmS/WarmF_B2_R7_nitro",1882,2,"WarmS/WarmF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,27.9,9.38,NA,7,17.68,22.7966790384842,16.6760715153842,20.331820065672,25.2994068699721,28.9642900707429,2454.76476
"551",623,"Segi_WarmS/WarmF_B2_R8_nitro",1883,2,"WarmS/WarmF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,24.9,9.87,NA,7,32.22,22.5342329134838,16.4173584318308,19.9979096096845,25.0389963292156,28.6811807438049,2425.68081
"552",624,"Segi_WarmS/WarmF_B2_R9_nitro",1884,2,"WarmS/WarmF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,30.1,11.64,NA,7,33.02,30.5749955296051,24.3571280375575,28.0989572681691,33.0684196674464,36.6832300302961,4078.23696
"553",625,"Segi_WarmS/WarmF_B2_R10_nitro",1885,2,"WarmS/WarmF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,25.5,10.79,NA,7,25.97,25.3611273668766,19.3113761650885,22.8725539209788,27.8685169214812,31.4952378534602,2968.81455
"554",626,"Segi_WarmS/WarmF_B3_R11_nitro",1886,3,"WarmS/WarmF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,27.3,9.86,NA,7,26.24,23.7856053216112,17.6321634311304,21.2429002610856,26.3034275976137,29.9904184557112,2654.09508
"555",627,"Segi_WarmS/WarmF_B3_R12_nitro",1887,3,"WarmS/WarmF_nitro","sequoiadendron","sequoiadendron_giganteum",2025,31.1,11.52,NA,7,25.97,30.8672805176247,24.5825240429061,28.3218935991455,33.401219885096,36.9472900359812,4127.29344
