ID;Species;Treatment;Bloc;phenostageNum;phenophaseText;DOY;Year;Notes
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;1;Bud swollen;100;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;1;Bud swollen;104;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;1;Bud swollen;107;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;2;Bud opened, leaves visible but curly;114;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;2;Bud opened, leaves visible but curly;118;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;2;Bud opened, leaves visible but curly;121;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;3;Leaf out but not completely unfolded;142;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;3;Leaf out but not completely unfolded;146;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;3;Leaf out but not completely unfolded;153;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;4;Leaf fully unfolded;170;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;4;Leaf fully unfolded;174;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;4;Leaf fully unfolded;177;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;5;Bud starts to set, still green;204;2025;NA
Pist_WarmS/WarmF_B2_R7_nitro;Pist;WarmS/WarmF_nitro;B2;5;Bud starts to set, still green;211;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;7;Bud is fully set;57;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;7;Bud is fully set;59;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;7;Bud is fully set;62;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;1;Bud swollen;90;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;1;Bud swollen;93;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;1;Bud swollen;97;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;104;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;107;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;111;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;3;Leaf out but not completely unfolded;135;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;3;Leaf out but not completely unfolded;139;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;3;Leaf out but not completely unfolded;142;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;4;Leaf fully unfolded;160;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;4;Leaf fully unfolded;163;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;4;Leaf fully unfolded;167;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;5;Bud starts to set, still green;204;2025;NA
Pist_WarmS/WarmF_B2_R8;Pist;WarmS/WarmF;B2;5;Bud starts to set, still green;211;2025;NA
Pist_WarmS/WarmF_B2_R8_nitro;Pist;WarmS/WarmF_nitro;B2;7;Bud is fully set;57;2025;NA
Pist_WarmS/WarmF_B2_R8_nitro;Pist;WarmS/WarmF_nitro;B2;7;Bud is fully set;59;2025;NA
Pist_WarmS/WarmF_B2_R8_nitro;Pist;WarmS/WarmF_nitro;B2;7;Bud is fully set;62;2025;NA
Pist_WarmS/WarmF_B2_R8_nitro;Pist;WarmS/WarmF_nitro;B2;1;Bud swollen;97;2025;NA
Pist_WarmS/WarmF_B2_R8_nitro;Pist;WarmS/WarmF_nitro;B2;1;Bud swollen;100;2025;NA
Pist_WarmS/WarmF_B2_R8_nitro;Pist;WarmS/WarmF_nitro;B2;1;Bud swollen;104;2025;NA
Pist_WarmS/WarmF_B2_R8_nitro;Pist;WarmS/WarmF_nitro;B2;0;Bud dormant;121;2025;NA
Pist_WarmS/WarmF_B2_R8_nitro;Pist;WarmS/WarmF_nitro;B2;0;Bud dormant;125;2025;NA
Pist_WarmS/WarmF_B2_R8_nitro;Pist;WarmS/WarmF_nitro;B2;0;Bud dormant;128;2025;NA
Pist_WarmS/WarmF_B2_R8_nitro;Pist;WarmS/WarmF_nitro;B2;5;Bud starts to set, still green;204;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;7;Bud is fully set;57;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;7;Bud is fully set;59;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;7;Bud is fully set;62;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;1;Bud swollen;97;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;1;Bud swollen;100;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;1;Bud swollen;104;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;139;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;142;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;2;Bud opened, leaves visible but curly;146;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;3;Leaf out but not completely unfolded;156;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;3;Leaf out but not completely unfolded;160;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;3;Leaf out but not completely unfolded;163;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;4;Leaf fully unfolded;184;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;5;Bud starts to set, still green;204;2025;NA
Pist_WarmS/WarmF_B2_R9;Pist;WarmS/WarmF;B2;5;Bud starts to set, still green;211;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;7;Bud is fully set;57;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;7;Bud is fully set;59;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;7;Bud is fully set;62;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;1;Bud swollen;93;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;1;Bud swollen;97;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;1;Bud swollen;100;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;2;Bud opened, leaves visible but curly;111;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;2;Bud opened, leaves visible but curly;114;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;2;Bud opened, leaves visible but curly;118;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;3;Leaf out but not completely unfolded;139;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;3;Leaf out but not completely unfolded;142;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;3;Leaf out but not completely unfolded;146;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;4;Leaf fully unfolded;167;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;4;Leaf fully unfolded;170;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;4;Leaf fully unfolded;174;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;5;Bud starts to set, still green;204;2025;NA
Pist_WarmS/WarmF_B2_R9_nitro;Pist;WarmS/WarmF_nitro;B2;5;Bud starts to set, still green;211;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;7;Bud is fully set;57;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;7;Bud is fully set;59;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;7;Bud is fully set;62;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;1;Bud swollen;97;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;1;Bud swollen;100;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;1;Bud swollen;104;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;107;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;111;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;2;Bud opened, leaves visible but curly;114;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;3;Leaf out but not completely unfolded;135;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;3;Leaf out but not completely unfolded;139;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;3;Leaf out but not completely unfolded;142;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;4;Leaf fully unfolded;156;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;4;Leaf fully unfolded;160;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;4;Leaf fully unfolded;163;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;5;Bud starts to set, still green;204;2025;NA
Pist_WarmS/WarmF_B3_R11;Pist;WarmS/WarmF;B3;5;Bud starts to set, still green;211;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;7;Bud is fully set;57;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;7;Bud is fully set;59;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;7;Bud is fully set;62;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;1;Bud swollen;93;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;1;Bud swollen;97;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;1;Bud swollen;100;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;121;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;125;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;2;Bud opened, leaves visible but curly;128;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;146;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;153;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;3;Leaf out but not completely unfolded;156;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;174;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;177;2025;NA
Pist_WarmS/WarmF_B3_R11_nitro;Pist;WarmS/WarmF_nitro;B3;4;Leaf fully unfolded;181;2025;NA
