"tree_ID";"bloc";"treatment";"genus";"species";"year";"height";"diameter";"notes"
"Segi_CoolS/CoolF_B2_R6";2;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;27,8;9,16;NA
"Segi_CoolS/CoolF_B2_R7";2;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;23,2;8,37;NA
"Segi_CoolS/CoolF_B2_R8";2;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;25,3;7,56;NA
"Segi_CoolS/CoolF_B2_R9";2;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;21,4;6,9;NA
"Segi_CoolS/CoolF_B2_R10";2;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;26,8;7,28;NA
"Segi_CoolS/CoolF_B3_R11";3;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_CoolS/CoolF_B3_R12";3;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;24,4;7,11;NA
"Segi_CoolS/CoolF_B3_R13";3;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_CoolS/CoolF_B3_R14";3;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;17,7;5,36;NA
"Segi_CoolS/CoolF_B3_R15";3;"CoolS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;22,1;7,52;NA
"Segi_WarmS/CoolF_B1_R1";1;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;20,4;6,69;NA
"Segi_WarmS/CoolF_B1_R2";1;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_WarmS/CoolF_B1_R3";1;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_WarmS/CoolF_B1_R4";1;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_WarmS/CoolF_B1_R5";1;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;21,2;6,05;NA
"Segi_WarmS/CoolF_B2_R6";2;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;32,4;12,51;NA
"Segi_WarmS/CoolF_B2_R7";2;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;27,9;9,04;NA
"Segi_WarmS/CoolF_B2_R8";2;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;32,3;9,58;NA
"Segi_WarmS/CoolF_B2_R9";2;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;28,6;9,44;NA
"Segi_WarmS/CoolF_B2_R10";2;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;18,4;5,56;NA
"Segi_WarmS/CoolF_B3_R11";3;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;25,3;7,28;NA
"Segi_WarmS/CoolF_B3_R12";3;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;25,5;8,97;NA
"Segi_WarmS/CoolF_B3_R13";3;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;28,7;11,1;NA
"Segi_WarmS/CoolF_B3_R14";3;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;29,4;9,37;NA
"Segi_WarmS/CoolF_B3_R15";3;"WarmS/CoolF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_CoolS/WarmF_B1_R1";1;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;25,8;9,27;NA
"Segi_CoolS/WarmF_B1_R2";1;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;26,8;NA;NA
"Segi_CoolS/WarmF_B1_R3";1;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_CoolS/WarmF_B1_R4";1;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_CoolS/WarmF_B1_R5";1;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;9,68;"dead"
"Segi_CoolS/WarmF_B2_R6";2;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;25,4;9,87;NA
"Segi_CoolS/WarmF_B2_R7";2;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_CoolS/WarmF_B2_R8";2;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;28,4;8,92;NA
"Segi_CoolS/WarmF_B2_R9";2;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;23,8;7,8;NA
"Segi_CoolS/WarmF_B2_R10";2;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;26,1;7,76;NA
"Segi_CoolS/WarmF_B3_R11";3;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;28,1;9,58;NA
"Segi_CoolS/WarmF_B3_R12";3;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_CoolS/WarmF_B3_R13";3;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;23,4;8,63;NA
"Segi_CoolS/WarmF_B3_R14";3;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;33,1;11,9;NA
"Segi_CoolS/WarmF_B3_R15";3;"CoolS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;31,7;10,98;NA
"Segi_WarmS/WarmF_B1_R1";1;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;33,6;8,01;NA
"Segi_WarmS/WarmF_B1_R2";1;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_WarmS/WarmF_B1_R3";1;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_WarmS/WarmF_B1_R4";1;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_WarmS/WarmF_B1_R5";1;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;22,8;5,2;NA
"Segi_WarmS/WarmF_B2_R6";2;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;26,4;8,77;NA
"Segi_WarmS/WarmF_B2_R7";2;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;32,1;10,23;NA
"Segi_WarmS/WarmF_B2_R8";2;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_WarmS/WarmF_B2_R9";2;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;24,7;7;"double checked measurement but still lower than last year"
"Segi_WarmS/WarmF_B2_R10";2;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_WarmS/WarmF_B3_R11";3;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_WarmS/WarmF_B3_R12";3;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;28,9;7,74;NA
"Segi_WarmS/WarmF_B3_R13";3;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;30,9;9,5;NA
"Segi_WarmS/WarmF_B3_R14";3;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;17,4;4;NA
"Segi_WarmS/WarmF_B3_R15";3;"WarmS/WarmF";"sequoiadendron";"sequoiadendron_giganteum";2024;31,4;9,73;NA
"Segi_CoolS/CoolF_B1_R1_nitro";1;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_CoolS/CoolF_B1_R2_nitro";1;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;19,5;6,48;NA
"Segi_CoolS/CoolF_B1_R3_nitro";1;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;35,2;10,32;NA
"Segi_CoolS/CoolF_B1_R4_nitro";1;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;21,2;7,22;NA
"Segi_CoolS/CoolF_B1_R5_nitro";1;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;22,4;6,43;NA
"Segi_CoolS/CoolF_B2_R6_nitro";2;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;24,9;7;NA
"Segi_CoolS/CoolF_B2_R7_nitro";2;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;29,4;8,82;NA
"Segi_CoolS/CoolF_B2_R8_nitro";2;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;31,4;9,26;NA
"Segi_CoolS/CoolF_B2_R9_nitro";2;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;21,9;6,14;NA
"Segi_CoolS/CoolF_B2_R10_nitro";2;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_CoolS/CoolF_B3_R11_nitro";3;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;24,9;9,54;NA
"Segi_CoolS/CoolF_B3_R12_nitro";3;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;31,6;8,47;NA
"Segi_CoolS/CoolF_B3_R13_nitro";3;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;28,5;10,46;NA
"Segi_CoolS/CoolF_B3_R14_nitro";3;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;29,6;8,59;NA
"Segi_CoolS/CoolF_B3_R15_nitro";3;"CoolS/CoolF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_WarmS/WarmF_B1_R1_nitro";1;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;25,1;8,79;NA
"Segi_WarmS/WarmF_B1_R2_nitro";1;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;17,5;5,35;NA
"Segi_WarmS/WarmF_B1_R3_nitro";1;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;27,1;7,69;NA
"Segi_WarmS/WarmF_B1_R4_nitro";1;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;NA;NA;"dead"
"Segi_WarmS/WarmF_B1_R5_nitro";1;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;22;6,06;NA
"Segi_WarmS/WarmF_B2_R6_nitro";2;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;28,2;9,43;NA
"Segi_WarmS/WarmF_B2_R7_nitro";2;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;19,9;6,65;NA
"Segi_WarmS/WarmF_B2_R8_nitro";2;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;22,8;8,4;NA
"Segi_WarmS/WarmF_B2_R9_nitro";2;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;26,6;9,23;NA
"Segi_WarmS/WarmF_B2_R10_nitro";2;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;21,9;8,57;NA
"Segi_WarmS/WarmF_B3_R11_nitro";3;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;24,9;7,93;NA
"Segi_WarmS/WarmF_B3_R12_nitro";3;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;23,6;8,52;NA
"Segi_WarmS/WarmF_B3_R13_nitro";3;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;32,5;10,11;NA
"Segi_WarmS/WarmF_B3_R14_nitro";3;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;25,5;9,15;NA
"Segi_WarmS/WarmF_B3_R15_nitro";3;"WarmS/WarmF_nitro";"sequoiadendron";"sequoiadendron_giganteum";2024;32,3;8,16;NA
"Acne_CoolS/CoolF_B1_R1";1;"CoolS/CoolF";"acer";"acer_negundo";2025;52,3;8,15;NA
"Acne_CoolS/CoolF_B1_R2";1;"CoolS/CoolF";"acer";"acer_negundo";2025;53,1;8,75;NA
"Acne_CoolS/CoolF_B1_R3";1;"CoolS/CoolF";"acer";"acer_negundo";2025;69,3;9,61;NA
"Acne_CoolS/CoolF_B1_R4";1;"CoolS/CoolF";"acer";"acer_negundo";2025;49,2;8,23;NA
"Acne_CoolS/CoolF_B1_R5";1;"CoolS/CoolF";"acer";"acer_negundo";2025;87,9;8,84;NA
"Acne_CoolS/CoolF_B2_R6";2;"CoolS/CoolF";"acer";"acer_negundo";2025;71,9;9,1;NA
"Acne_CoolS/CoolF_B2_R7";2;"CoolS/CoolF";"acer";"acer_negundo";2025;52,1;8,13;NA
"Acne_CoolS/CoolF_B2_R8";2;"CoolS/CoolF";"acer";"acer_negundo";2025;91,7;9,12;NA
"Acne_CoolS/CoolF_B2_R9";2;"CoolS/CoolF";"acer";"acer_negundo";2025;67,9;10,33;NA
"Acne_CoolS/CoolF_B2_R10";2;"CoolS/CoolF";"acer";"acer_negundo";2025;49,5;8,14;NA
"Acne_CoolS/CoolF_B3_R11";3;"CoolS/CoolF";"acer";"acer_negundo";2025;60,4;7,29;NA
"Acne_CoolS/CoolF_B3_R12";3;"CoolS/CoolF";"acer";"acer_negundo";2025;49,4;5,33;NA
"Acne_CoolS/CoolF_B3_R13";3;"CoolS/CoolF";"acer";"acer_negundo";2025;54,4;6,82;NA
"Acne_CoolS/CoolF_B3_R14";3;"CoolS/CoolF";"acer";"acer_negundo";2025;55,3;6,84;NA
"Acne_CoolS/CoolF_B3_R15";3;"CoolS/CoolF";"acer";"acer_negundo";2025;58,6;7,15;NA
"Acne_WarmS/CoolF_B1_R1";1;"WarmS/CoolF";"acer";"acer_negundo";2025;51,1;9,06;NA
"Acne_WarmS/CoolF_B1_R2";1;"WarmS/CoolF";"acer";"acer_negundo";2025;45,3;6,8;NA
"Acne_WarmS/CoolF_B1_R3";1;"WarmS/CoolF";"acer";"acer_negundo";2025;60,5;9,25;NA
"Acne_WarmS/CoolF_B1_R4";1;"WarmS/CoolF";"acer";"acer_negundo";2025;62,2;8,89;NA
"Acne_WarmS/CoolF_B1_R5";1;"WarmS/CoolF";"acer";"acer_negundo";2025;65,1;7,05;NA
"Acne_WarmS/CoolF_B2_R6";2;"WarmS/CoolF";"acer";"acer_negundo";2025;44,6;6,61;NA
"Acne_WarmS/CoolF_B2_R7";2;"WarmS/CoolF";"acer";"acer_negundo";2025;80,4;8,63;NA
"Acne_WarmS/CoolF_B2_R8";2;"WarmS/CoolF";"acer";"acer_negundo";2025;76,4;9,08;NA
"Acne_WarmS/CoolF_B2_R9";2;"WarmS/CoolF";"acer";"acer_negundo";2025;59;7,35;NA
"Acne_WarmS/CoolF_B2_R10";2;"WarmS/CoolF";"acer";"acer_negundo";2025;50,9;7,05;NA
"Acne_WarmS/CoolF_B3_R11";3;"WarmS/CoolF";"acer";"acer_negundo";2025;46,6;8,54;NA
"Acne_WarmS/CoolF_B3_R12";3;"WarmS/CoolF";"acer";"acer_negundo";2025;79,4;9,62;NA
"Acne_WarmS/CoolF_B3_R13";3;"WarmS/CoolF";"acer";"acer_negundo";2025;72,6;10,45;NA
"Acne_WarmS/CoolF_B3_R14";3;"WarmS/CoolF";"acer";"acer_negundo";2025;57,7;6,36;NA
"Acne_WarmS/CoolF_B3_R15";3;"WarmS/CoolF";"acer";"acer_negundo";2025;62,6;7,74;NA
"Acne_CoolS/WarmF_B1_R1";1;"CoolS/WarmF";"acer";"acer_negundo";2025;51,8;6,52;NA
"Acne_CoolS/WarmF_B1_R2";1;"CoolS/WarmF";"acer";"acer_negundo";2025;55,3;7,64;NA
"Acne_CoolS/WarmF_B1_R3";1;"CoolS/WarmF";"acer";"acer_negundo";2025;50,6;7,01;NA
"Acne_CoolS/WarmF_B1_R4";1;"CoolS/WarmF";"acer";"acer_negundo";2025;58,8;7,98;NA
"Acne_CoolS/WarmF_B1_R5";1;"CoolS/WarmF";"acer";"acer_negundo";2025;62,3;6,39;NA
"Acne_CoolS/WarmF_B2_R6";2;"CoolS/WarmF";"acer";"acer_negundo";2025;53,4;7,01;NA
"Acne_CoolS/WarmF_B2_R7";2;"CoolS/WarmF";"acer";"acer_negundo";2025;55,9;7,7;NA
"Acne_CoolS/WarmF_B2_R8";2;"CoolS/WarmF";"acer";"acer_negundo";2025;61,8;8,48;NA
"Acne_CoolS/WarmF_B2_R9";2;"CoolS/WarmF";"acer";"acer_negundo";2025;54;7,73;NA
"Acne_CoolS/WarmF_B2_R10";2;"CoolS/WarmF";"acer";"acer_negundo";2025;44,9;6,76;NA
"Acne_CoolS/WarmF_B3_R11";3;"CoolS/WarmF";"acer";"acer_negundo";2025;60,3;8,82;NA
"Acne_CoolS/WarmF_B3_R12";3;"CoolS/WarmF";"acer";"acer_negundo";2025;32,7;4,68;NA
"Acne_CoolS/WarmF_B3_R13";3;"CoolS/WarmF";"acer";"acer_negundo";2025;75,2;9,26;NA
"Acne_CoolS/WarmF_B3_R14";3;"CoolS/WarmF";"acer";"acer_negundo";2025;42,4;7;NA
"Acne_CoolS/WarmF_B3_R15";3;"CoolS/WarmF";"acer";"acer_negundo";2025;51;6,82;NA
"Acne_WarmS/WarmF_B1_R1";1;"WarmS/WarmF";"acer";"acer_negundo";2025;41,1;6,83;NA
"Acne_WarmS/WarmF_B1_R2";1;"WarmS/WarmF";"acer";"acer_negundo";2025;51,3;7,26;NA
"Acne_WarmS/WarmF_B1_R3";1;"WarmS/WarmF";"acer";"acer_negundo";2025;52,5;8,52;NA
"Acne_WarmS/WarmF_B1_R4";1;"WarmS/WarmF";"acer";"acer_negundo";2025;36,4;5,89;NA
"Acne_WarmS/WarmF_B1_R5";1;"WarmS/WarmF";"acer";"acer_negundo";2025;62,6;8,72;NA
"Acne_WarmS/WarmF_B2_R6";2;"WarmS/WarmF";"acer";"acer_negundo";2025;48,5;6,62;NA
"Acne_WarmS/WarmF_B2_R7";2;"WarmS/WarmF";"acer";"acer_negundo";2025;59,2;7,94;NA
"Acne_WarmS/WarmF_B2_R8";2;"WarmS/WarmF";"acer";"acer_negundo";2025;62,8;8,14;NA
"Acne_WarmS/WarmF_B2_R9";2;"WarmS/WarmF";"acer";"acer_negundo";2025;74;7,97;NA
"Acne_WarmS/WarmF_B2_R10";2;"WarmS/WarmF";"acer";"acer_negundo";2025;53,4;7,4;NA
"Acne_WarmS/WarmF_B3_R11";3;"WarmS/WarmF";"acer";"acer_negundo";2025;63,9;7,4;NA
"Acne_WarmS/WarmF_B3_R12";3;"WarmS/WarmF";"acer";"acer_negundo";2025;57,3;8,09;NA
"Acne_WarmS/WarmF_B3_R13";3;"WarmS/WarmF";"acer";"acer_negundo";2025;57,4;7,6;NA
"Acne_WarmS/WarmF_B3_R14";3;"WarmS/WarmF";"acer";"acer_negundo";2025;54,5;7,63;"double-checked the measurement but still lower than previous year"
"Acne_WarmS/WarmF_B3_R15";3;"WarmS/WarmF";"acer";"acer_negundo";2025;47;6,63;NA
"Acne_CoolS/CoolF_B1_R1_nitro";1;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;66,2;9,52;NA
"Acne_CoolS/CoolF_B1_R2_nitro";1;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;74,3;8,01;NA
"Acne_CoolS/CoolF_B1_R3_nitro";1;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;50,7;8,05;NA
"Acne_CoolS/CoolF_B1_R4_nitro";1;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;79,8;8,12;NA
"Acne_CoolS/CoolF_B1_R5_nitro";1;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;46,1;7,02;NA
"Acne_CoolS/CoolF_B2_R6_nitro";2;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;62,4;8,93;NA
"Acne_CoolS/CoolF_B2_R7_nitro";2;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;68,9;8,53;NA
"Acne_CoolS/CoolF_B2_R8_nitro";2;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;44,9;6,4;NA
"Acne_CoolS/CoolF_B2_R9_nitro";2;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;61,9;9,57;NA
"Acne_CoolS/CoolF_B2_R10_nitro";2;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;68,3;7,94;NA
"Acne_CoolS/CoolF_B3_R11_nitro";3;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;64,2;6,95;NA
"Acne_CoolS/CoolF_B3_R12_nitro";3;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;51,3;7,75;NA
"Acne_CoolS/CoolF_B3_R13_nitro";3;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;54,9;6,93;NA
"Acne_CoolS/CoolF_B3_R14_nitro";3;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;59,8;7,36;NA
"Acne_CoolS/CoolF_B3_R15_nitro";3;"CoolS/CoolF_nitro";"acer";"acer_negundo";2025;70,3;7,05;NA
"Acne_WarmS/WarmF_B1_R1_nitro";1;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;55,2;6,03;NA
"Acne_WarmS/WarmF_B1_R2_nitro";1;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;52,8;8;NA
"Acne_WarmS/WarmF_B1_R3_nitro";1;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;42,6;6,63;NA
"Acne_WarmS/WarmF_B1_R4_nitro";1;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;41,3;5,35;NA
"Acne_WarmS/WarmF_B1_R5_nitro";1;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;42,5;6,56;NA
"Acne_WarmS/WarmF_B2_R6_nitro";2;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;41,5;7,44;NA
"Acne_WarmS/WarmF_B2_R7_nitro";2;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;64,6;7,82;NA
"Acne_WarmS/WarmF_B2_R8_nitro";2;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;69,7;8,66;NA
"Acne_WarmS/WarmF_B2_R9_nitro";2;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;56,5;6,18;NA
"Acne_WarmS/WarmF_B2_R10_nitro";2;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;76,2;8,23;NA
"Acne_WarmS/WarmF_B3_R11_nitro";3;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;50;9,26;NA
"Acne_WarmS/WarmF_B3_R12_nitro";3;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;78,8;8,3;NA
"Acne_WarmS/WarmF_B3_R13_nitro";3;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;65,3;9,03;NA
"Acne_WarmS/WarmF_B3_R14_nitro";3;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;54;6,87;NA
"Acne_WarmS/WarmF_B3_R15_nitro";3;"WarmS/WarmF_nitro";"acer";"acer_negundo";2025;82,6;8,48;NA
"Bepa_CoolS/CoolF_B1_R1";1;"CoolS/CoolF";"betula";"betula_papyrifera";2025;65,7;9,57;NA
"Bepa_CoolS/CoolF_B1_R2";1;"CoolS/CoolF";"betula";"betula_papyrifera";2025;93,3;9,03;NA
"Bepa_CoolS/CoolF_B1_R3";1;"CoolS/CoolF";"betula";"betula_papyrifera";2025;69,5;8,52;NA
"Bepa_CoolS/CoolF_B1_R4";1;"CoolS/CoolF";"betula";"betula_papyrifera";2025;103,3;7,54;"main trunk might be dead but still took measurement"
"Bepa_CoolS/CoolF_B1_R5";1;"CoolS/CoolF";"betula";"betula_papyrifera";2025;72,9;8,65;NA
"Bepa_CoolS/CoolF_B2_R6";2;"CoolS/CoolF";"betula";"betula_papyrifera";2025;98,6;10,93;NA
"Bepa_CoolS/CoolF_B2_R7";2;"CoolS/CoolF";"betula";"betula_papyrifera";2025;106,9;9,72;NA
"Bepa_CoolS/CoolF_B2_R8";2;"CoolS/CoolF";"betula";"betula_papyrifera";2025;114,3;13,89;NA
"Bepa_CoolS/CoolF_B2_R9";2;"CoolS/CoolF";"betula";"betula_papyrifera";2025;98,6;10,23;"previous year's measurement was probably wrong; double checked and shoot is intact"
"Bepa_CoolS/CoolF_B2_R10";2;"CoolS/CoolF";"betula";"betula_papyrifera";2025;128,6;9,29;NA
"Bepa_CoolS/CoolF_B3_R11";3;"CoolS/CoolF";"betula";"betula_papyrifera";2025;69,5;7,77;"apical shoot died; lateral shoot measured"
"Bepa_CoolS/CoolF_B3_R12";3;"CoolS/CoolF";"betula";"betula_papyrifera";2025;95,7;9,61;NA
"Bepa_CoolS/CoolF_B3_R13";3;"CoolS/CoolF";"betula";"betula_papyrifera";2025;120,3;11,12;NA
"Bepa_CoolS/CoolF_B3_R14";3;"CoolS/CoolF";"betula";"betula_papyrifera";2025;63,3;6,27;NA
"Bepa_CoolS/CoolF_B3_R15";3;"CoolS/CoolF";"betula";"betula_papyrifera";2025;82,8;8,58;NA
"Bepa_WarmS/CoolF_B1_R1";1;"WarmS/CoolF";"betula";"betula_papyrifera";2025;120,8;12,17;NA
"Bepa_WarmS/CoolF_B1_R2";1;"WarmS/CoolF";"betula";"betula_papyrifera";2025;74,4;7,95;NA
"Bepa_WarmS/CoolF_B1_R3";1;"WarmS/CoolF";"betula";"betula_papyrifera";2025;99;11,08;NA
"Bepa_WarmS/CoolF_B1_R4";1;"WarmS/CoolF";"betula";"betula_papyrifera";2025;58,5;7,7;"apical shoot snapped off"
"Bepa_WarmS/CoolF_B1_R5";1;"WarmS/CoolF";"betula";"betula_papyrifera";2025;57,6;9,09;NA
"Bepa_WarmS/CoolF_B2_R6";2;"WarmS/CoolF";"betula";"betula_papyrifera";2025;126,9;10,77;NA
"Bepa_WarmS/CoolF_B2_R7";2;"WarmS/CoolF";"betula";"betula_papyrifera";2025;105,3;13,08;NA
"Bepa_WarmS/CoolF_B2_R8";2;"WarmS/CoolF";"betula";"betula_papyrifera";2025;97,1;8,53;NA
"Bepa_WarmS/CoolF_B2_R9";2;"WarmS/CoolF";"betula";"betula_papyrifera";2025;85;9,03;NA
"Bepa_WarmS/CoolF_B2_R10";2;"WarmS/CoolF";"betula";"betula_papyrifera";2025;122,9;12,25;NA
"Bepa_WarmS/CoolF_B3_R11";3;"WarmS/CoolF";"betula";"betula_papyrifera";2025;68,8;8,13;NA
"Bepa_WarmS/CoolF_B3_R12";3;"WarmS/CoolF";"betula";"betula_papyrifera";2025;64,2;9,98;NA
"Bepa_WarmS/CoolF_B3_R13";3;"WarmS/CoolF";"betula";"betula_papyrifera";2025;87,6;9,68;"there are 2 trunks; might have missed measurement last year"
"Bepa_WarmS/CoolF_B3_R14";3;"WarmS/CoolF";"betula";"betula_papyrifera";2025;102,5;12,37;NA
"Bepa_WarmS/CoolF_B3_R15";3;"WarmS/CoolF";"betula";"betula_papyrifera";2025;87,4;9,2;NA
"Bepa_CoolS/WarmF_B1_R1";1;"CoolS/WarmF";"betula";"betula_papyrifera";2025;62,4;8,29;NA
