#,Date-Time (PDT),Light   (lux),Host Connected,Button Down,Button Up,End of File
2637,06-18-2024 16:47:05,11136.00,,,,
2638,06-18-2024 16:52:05,18176.00,,,,
2639,06-18-2024 16:57:05,12405.76,,,,
2640,06-18-2024 17:02:05,9927.68,,,,
2641,06-18-2024 17:07:05,14279.68,,,,
2642,06-18-2024 17:12:05,20439.04,,,,
2643,06-18-2024 17:17:05,19962.88,,,,
2644,06-18-2024 17:22:05,13352.96,,,,
2645,06-18-2024 17:27:05,16696.32,,,,
2646,06-18-2024 17:32:05,10437.12,,,,
2647,06-18-2024 17:37:05,8373.76,,,,
2648,06-18-2024 17:42:05,8291.84,,,,
2649,06-18-2024 17:47:05,10462.72,,,,
2650,06-18-2024 17:52:05,11023.36,,,,
2651,06-18-2024 17:57:05,10048.00,,,,
2652,06-18-2024 18:02:05,10941.44,,,,
2653,06-18-2024 18:07:05,22435.84,,,,
2654,06-18-2024 18:12:05,21207.04,,,,
2655,06-18-2024 18:17:05,21166.08,,,,
2656,06-18-2024 18:22:05,9802.24,,,,
2657,06-18-2024 18:27:05,7285.76,,,,
2658,06-18-2024 18:32:05,7229.44,,,,
2659,06-18-2024 18:37:05,6074.88,,,,
2660,06-18-2024 18:42:05,5939.20,,,,
2661,06-18-2024 18:47:05,5017.60,,,,
2662,06-18-2024 18:52:05,4560.64,,,,
2663,06-18-2024 18:57:05,4183.04,,,,
2664,06-18-2024 19:02:05,3852.80,,,,
2665,06-18-2024 19:07:05,3630.08,,,,
2666,06-18-2024 19:12:05,3479.04,,,,
2667,06-18-2024 19:17:05,3394.56,,,,
2668,06-18-2024 19:22:05,3321.60,,,,
2669,06-18-2024 19:27:05,3233.28,,,,
2670,06-18-2024 19:32:05,3150.08,,,,
2671,06-18-2024 19:37:05,3047.68,,,,
2672,06-18-2024 19:42:05,2952.96,,,,
2673,06-18-2024 19:47:05,2848.00,,,,
2674,06-18-2024 19:52:05,2745.60,,,,
2675,06-18-2024 19:57:05,2639.36,,,,
2676,06-18-2024 20:02:05,2513.28,,,,
2677,06-18-2024 20:07:05,2382.72,,,,
2678,06-18-2024 20:12:05,2239.36,,,,
2679,06-18-2024 20:17:05,2094.72,,,,
2680,06-18-2024 20:22:05,1943.68,,,,
2681,06-18-2024 20:27:05,1788.16,,,,
2682,06-18-2024 20:32:05,1624.32,,,,
2683,06-18-2024 20:37:05,1460.48,,,,
2684,06-18-2024 20:42:05,1292.16,,,,
2685,06-18-2024 20:47:05,1120.64,,,,
2686,06-18-2024 20:52:05,954.56,,,,
2687,06-18-2024 20:57:05,794.88,,,,
2688,06-18-2024 21:02:05,644.00,,,,
2689,06-18-2024 21:07:05,505.60,,,,
2690,06-18-2024 21:12:05,382.88,,,,
2691,06-18-2024 21:17:05,276.24,,,,
2692,06-18-2024 21:22:05,190.08,,,,
2693,06-18-2024 21:27:05,126.60,,,,
2694,06-18-2024 21:32:05,76.88,,,,
2695,06-18-2024 21:37:05,44.72,,,,
2696,06-18-2024 21:42:05,24.52,,,,
2697,06-18-2024 21:47:05,13.05,,,,
2698,06-18-2024 21:52:05,6.70,,,,
2699,06-18-2024 21:57:05,3.34,,,,
2700,06-18-2024 22:02:05,1.37,,,,
2701,06-18-2024 22:07:05,0.39,,,,
2702,06-18-2024 22:12:05,0.00,,,,
2703,06-18-2024 22:17:05,0.00,,,,
2704,06-18-2024 22:22:05,0.00,,,,
2705,06-18-2024 22:27:05,0.00,,,,
2706,06-18-2024 22:32:05,0.00,,,,
2707,06-18-2024 22:37:05,0.00,,,,
2708,06-18-2024 22:42:05,0.00,,,,
2709,06-18-2024 22:47:05,0.00,,,,
2710,06-18-2024 22:52:05,0.00,,,,
2711,06-18-2024 22:57:05,0.00,,,,
2712,06-18-2024 23:02:05,0.00,,,,
2713,06-18-2024 23:07:05,0.00,,,,
2714,06-18-2024 23:12:05,0.00,,,,
2715,06-18-2024 23:17:05,0.00,,,,
2716,06-18-2024 23:22:05,0.00,,,,
2717,06-18-2024 23:27:05,0.00,,,,
2718,06-18-2024 23:32:05,0.00,,,,
2719,06-18-2024 23:37:05,0.00,,,,
2720,06-18-2024 23:42:05,0.00,,,,
2721,06-18-2024 23:47:05,0.00,,,,
2722,06-18-2024 23:52:05,0.00,,,,
2723,06-18-2024 23:57:05,0.00,,,,
2724,06-19-2024 00:02:05,0.00,,,,
2725,06-19-2024 00:07:05,0.00,,,,
2726,06-19-2024 00:12:05,0.00,,,,
2727,06-19-2024 00:17:05,0.00,,,,
2728,06-19-2024 00:22:05,0.00,,,,
2729,06-19-2024 00:27:05,0.00,,,,
2730,06-19-2024 00:32:05,0.00,,,,
2731,06-19-2024 00:37:05,0.00,,,,
2732,06-19-2024 00:42:05,0.00,,,,
2733,06-19-2024 00:47:05,0.00,,,,
2734,06-19-2024 00:52:05,0.00,,,,
2735,06-19-2024 00:57:05,0.00,,,,
2736,06-19-2024 01:02:05,0.00,,,,
2737,06-19-2024 01:07:05,0.00,,,,
2738,06-19-2024 01:12:05,0.00,,,,
2739,06-19-2024 01:17:05,0.00,,,,
2740,06-19-2024 01:22:05,0.00,,,,
2741,06-19-2024 01:27:05,0.00,,,,
2742,06-19-2024 01:32:05,0.00,,,,
2743,06-19-2024 01:37:05,0.00,,,,
2744,06-19-2024 01:42:05,0.00,,,,
2745,06-19-2024 01:47:05,0.00,,,,
2746,06-19-2024 01:52:05,0.00,,,,
2747,06-19-2024 01:57:05,0.00,,,,
2748,06-19-2024 02:02:05,0.00,,,,
2749,06-19-2024 02:07:05,0.00,,,,
2750,06-19-2024 02:12:05,0.00,,,,
2751,06-19-2024 02:17:05,0.00,,,,
2752,06-19-2024 02:22:05,0.00,,,,
2753,06-19-2024 02:27:05,0.00,,,,
2754,06-19-2024 02:32:05,0.00,,,,
2755,06-19-2024 02:37:05,0.00,,,,
2756,06-19-2024 02:42:05,0.00,,,,
2757,06-19-2024 02:47:05,0.00,,,,
2758,06-19-2024 02:52:05,0.00,,,,
2759,06-19-2024 02:57:05,0.00,,,,
2760,06-19-2024 03:02:05,0.00,,,,
2761,06-19-2024 03:07:05,0.00,,,,
2762,06-19-2024 03:12:05,0.00,,,,
2763,06-19-2024 03:17:05,0.00,,,,
2764,06-19-2024 03:22:05,0.00,,,,
2765,06-19-2024 03:27:05,0.00,,,,
2766,06-19-2024 03:32:05,0.00,,,,
2767,06-19-2024 03:37:05,0.00,,,,
2768,06-19-2024 03:42:05,0.00,,,,
2769,06-19-2024 03:47:05,0.00,,,,
2770,06-19-2024 03:52:05,0.00,,,,
2771,06-19-2024 03:57:05,0.00,,,,
2772,06-19-2024 04:02:05,0.00,,,,
2773,06-19-2024 04:07:05,0.00,,,,
2774,06-19-2024 04:12:05,0.00,,,,
2775,06-19-2024 04:17:05,0.00,,,,
2776,06-19-2024 04:22:05,0.58,,,,
2777,06-19-2024 04:27:05,1.57,,,,
2778,06-19-2024 04:32:05,3.73,,,,
2779,06-19-2024 04:37:05,7.29,,,,
2780,06-19-2024 04:42:05,13.46,,,,
2781,06-19-2024 04:47:05,26.88,,,,
2782,06-19-2024 04:52:05,48.26,,,,
2783,06-19-2024 04:57:05,82.28,,,,
2784,06-19-2024 05:02:05,129.76,,,,
2785,06-19-2024 05:07:05,194.00,,,,
2786,06-19-2024 05:12:05,277.76,,,,
2787,06-19-2024 05:17:05,376.64,,,,
2788,06-19-2024 05:22:05,493.12,,,,
2789,06-19-2024 05:27:05,628.80,,,,
2790,06-19-2024 05:32:05,779.20,,,,
2791,06-19-2024 05:37:05,964.16,,,,
2792,06-19-2024 05:42:05,1131.52,,,,
2793,06-19-2024 05:47:05,1323.52,,,,
2794,06-19-2024 05:52:05,1506.56,,,,
2795,06-19-2024 05:57:05,1667.20,,,,
2796,06-19-2024 06:02:05,1830.40,,,,
2797,06-19-2024 06:07:05,1994.24,,,,
2798,06-19-2024 06:12:05,2144.00,,,,
2799,06-19-2024 06:17:05,2299.52,,,,
2800,06-19-2024 06:22:05,2451.84,,,,
2801,06-19-2024 06:27:05,2608.00,,,,
2802,06-19-2024 06:32:05,2749.44,,,,
2803,06-19-2024 06:37:05,2890.24,,,,
2804,06-19-2024 06:42:05,3130.88,,,,
2805,06-19-2024 06:47:05,4098.56,,,,
2806,06-19-2024 06:52:05,4089.60,,,,
2807,06-19-2024 06:57:05,9850.88,,,,
2808,06-19-2024 07:02:05,11530.24,,,,
2809,06-19-2024 07:07:05,13941.76,,,,
2810,06-19-2024 07:12:05,17111.04,,,,
2811,06-19-2024 07:17:05,18872.32,,,,
2812,06-19-2024 07:22:05,21637.12,,,,
2813,06-19-2024 07:27:05,21381.12,,,,
2814,06-19-2024 07:32:05,17720.32,,,,
2815,06-19-2024 07:37:05,19056.64,,,,
2816,06-19-2024 07:42:05,20480.00,,,,
2817,06-19-2024 07:47:05,22517.76,,,,
2818,06-19-2024 07:52:05,23859.20,,,,
2819,06-19-2024 07:57:05,25180.16,,,,
2820,06-19-2024 08:02:05,27545.60,,,,
2821,06-19-2024 08:07:05,28753.92,,,,
2822,06-19-2024 08:12:05,27852.80,,,,
2823,06-19-2024 08:17:05,21872.64,,,,
2824,06-19-2024 08:22:05,27719.68,,,,
2825,06-19-2024 08:27:05,29614.08,,,,
2826,06-19-2024 08:32:05,31191.04,,,,
2827,06-19-2024 08:37:05,26572.80,,,,
2828,06-19-2024 08:42:05,31590.40,,,,
2829,06-19-2024 08:47:05,34478.08,,,,
2830,06-19-2024 08:52:05,36730.88,,,,
2831,06-19-2024 08:57:05,38184.96,,,,
2832,06-19-2024 09:02:05,39321.60,,,,
2833,06-19-2024 09:07:05,40161.28,,,,
2834,06-19-2024 09:12:05,41185.28,,,,
2835,06-19-2024 09:17:05,42455.04,,,,
2836,06-19-2024 09:22:05,44339.20,,,,
2837,06-19-2024 09:27:05,45527.04,,,,
2838,06-19-2024 09:32:05,45895.68,,,,
2839,06-19-2024 09:37:05,47288.32,,,,
2840,06-19-2024 09:42:05,47820.80,,,,
2841,06-19-2024 09:47:05,32245.76,,,,
2842,06-19-2024 09:52:05,37754.88,,,,
2843,06-19-2024 09:57:05,48926.72,,,,
2844,06-19-2024 10:02:05,51589.12,,,,
2845,06-19-2024 10:07:05,52490.24,,,,
2846,06-19-2024 10:12:05,54722.56,,,,
2847,06-19-2024 10:17:05,56586.24,,,,
2848,06-19-2024 10:22:05,57589.76,,,,
2849,06-19-2024 10:27:05,58081.28,,,,
2850,06-19-2024 10:32:05,58286.08,,,,
2851,06-19-2024 10:37:05,60866.56,,,,
2852,06-19-2024 10:42:05,61644.80,,,,
2853,06-19-2024 10:47:05,59269.12,,,,
2854,06-19-2024 10:52:05,63406.08,,,,
2855,06-19-2024 10:57:05,63160.32,,,,
2856,06-19-2024 11:02:05,61808.64,,,,
2857,06-19-2024 11:07:05,63303.68,,,,
2858,06-19-2024 11:12:05,64245.76,,,,
2859,06-19-2024 11:17:05,64716.80,,,,
2860,06-19-2024 11:22:05,67215.36,,,,
2861,06-19-2024 11:27:05,61480.96,,,,
2862,06-19-2024 11:32:05,67010.56,,,,
2863,06-19-2024 11:37:05,68239.36,,,,
2864,06-19-2024 11:42:05,67092.48,,,,
2865,06-19-2024 11:47:05,69201.92,,,,
2866,06-19-2024 11:52:05,69283.84,,,,
2867,06-19-2024 11:57:05,68505.60,,,,
2868,06-19-2024 12:02:05,70082.56,,,,
2869,06-19-2024 12:07:05,69550.08,,,,
2870,06-19-2024 12:12:05,70737.92,,,,
2871,06-19-2024 12:17:05,69898.24,,,,
2872,06-19-2024 12:22:05,69611.52,,,,
2873,06-19-2024 12:27:05,63897.60,,,,
2874,06-19-2024 12:32:05,30760.96,,,,
2875,06-19-2024 12:37:05,30259.20,,,,
2876,06-19-2024 12:42:05,66355.20,,,,
2877,06-19-2024 12:47:05,69160.96,,,,
2878,06-19-2024 12:52:05,71741.44,,,,
2879,06-19-2024 12:57:05,74158.08,,,,
2880,06-19-2024 13:02:05,72519.68,,,,
2881,06-19-2024 13:07:05,72171.52,,,,
2882,06-19-2024 13:12:05,74158.08,,,,
2883,06-19-2024 13:17:05,72867.84,,,,
2884,06-19-2024 13:22:05,74137.60,,,,
2885,06-19-2024 13:27:05,72417.28,,,,
2886,06-19-2024 13:32:05,71577.60,,,,
2887,06-19-2024 13:37:05,66908.16,,,,
2888,06-19-2024 13:42:05,68218.88,,,,
2889,06-19-2024 13:47:05,69898.24,,,,
2890,06-19-2024 13:52:05,69672.96,,,,
2891,06-19-2024 13:55:44,,Logged,,,Logged
